gene,BACKGROUND
NTMT1,11
NTN1,627
NTN3,3
NTN4,87
NTN5,2
NTNG1,53
NTNG2,41
NTPCR,0
NTRK1,578
NTRK2,676
NTRK3,534
NTS,7106
NTSR1,151
NTSR2,112
NUAK1,107
NUAK2,49
NUB1,65
NUBP1,35
NUBP2,18
NUBPL,20
NUCB1,250
NUCB2,418
NUCKS1,37
NUDCD1,19
NUDCD2,2
NUDCD3,5
NUDC,110
NUDT12,13
NUDT13,3
NUDT14,6
NUDT15,149
NUDT16L1,3
NUDT16,33
NUDT17,4
NUDT18,4
NUDT19,7
NUDT1,83
NUDT21,38
NUDT22,1
NUDT2,13
NUDT3,23
NUDT4,1
NUDT5,32
NUDT6,27
NUDT7,25
NUDT8,2
NUDT9,36
NUF2,141
NUFIP1,21
NUFIP2,13
NUGGC,4
NUMA1,295
NUMBL,72
NUMB,1358
NUP107,135
NUP133,77
NUP153,257
NUP155,45
NUP160,60
NUP188,35
NUP205,33
NUP210L,1
NUP210,90
NUP214,266
NUP35,17
NUP37,17
NUP43,11
NUP50,45
NUP54,23
NUP62,120
NUP85,47
NUP88,82
NUP93,64
NUP98,571
NUPL1,5
NUPL2,11
NUPR1L,3
NUPR1,170
NUS1,47
NUSAP1,89
NUTF2,51
NUTM1,52
NUTM2A,15
NUTM2B,20
NUTM2D,0
NUTM2E,1
NUTM2F,1
NUTM2G,1
NVL,117
NWD1,9
NXF1,243
NXNL1,34
NXNL2,5
NXN,154
NXPE1,3
NXPE2,2
NXPE3,1
NXPE4,2
NXPH1,31
NXPH2,4
NXPH3,7
NXPH4,3
NXT1,58
NYAP1,5
NYAP2,5
NYNRIN,2
OAF,203
OARD1,2
OAS1,436
OAS2,164
OAS3,115
OASL,163
OAT,8470
OAZ1,63
OAZ2,14
OAZ3,16
OBFC1,44
OBP2A,13
OBP2B,1
OBSCN,97
OBSL1,49
OC90,25
OCA2,436
OCEL1,3
OCIAD1,25
OCIAD2,13
OCLM,8
OCLN,1694
OCM2,2
OCM,871
OCSTAMP,7
ODAM,100
ODC1,137
ODF1,83
ODF2L,7
ODF2,115
ODF3B,7
ODF3L1,0
ODF3L2,0
ODF3,7
ODF4,13
OFCC1,11
OGDHL,25
OGDH,117
OGFOD1,16
OGFOD2,1
OGFOD3,2
OGFRL1,6
OGFR,103
OGG1,1458
OGN,183
OIP5,128
OIT3,8
OLA1,34
OLAH,2204
OLFM1,31
OLFM2,15
OLFM3,17
OLFM4,210
OLFML1,5
OLFML2A,8
OLFML2B,14
OLFML3,23
OLIG1,248
OLIG2,1338
OLIG3,48
OLR1,912
OMA1,93
OMD,568
OMG,506
OMP,2895
ONECUT1,153
ONECUT2,70
ONECUT3,13
OOEP,17
OOSP1,12
OOSP2,1
OPA1,1312
OPA3,81
OPALIN,20
OPCML,109
OPLAH,19
OPN1SW,32
OPN3,51
OPN4,133
OPN5,43
OPRD1,127
OPRK1,144
OPRL1,31
OPRM1,1055
OPTC,42
OPTN,1090
OR10A2,0
OR10A3,3
OR10A4,2
OR10A5,0
OR10A6,0
OR10A7,0
OR10AD1,1
OR10AG1,0
OR10C1,0
OR10D3,0
OR10G2,0
OR10G3,0
OR10G4,2
OR10G6,0
OR10G7,1
OR10G8,0
OR10G9,2
OR10H1,2
OR10H2,0
OR10H3,1
OR10H4,0
OR10H5,1
OR10J1,1
OR10J3,1
OR10J5,3
OR10K1,2
OR10K2,0
OR10P1,1
OR10Q1,0
OR10R2,0
OR10S1,1
OR10T2,0
OR10V1,0
OR10W1,1
OR10X1,0
OR10Z1,1
OR11A1,1
OR11G2,0
OR11H12,0
OR11H1,2
OR11H4,0
OR11H6,0
OR11L1,2
OR12D2,2
OR12D3,3
OR13A1,0
OR13C2,0
OR13C3,0
OR13C4,1
OR13C5,2
OR13C8,2
OR13C9,0
OR13D1,0
OR13F1,0
OR13G1,5
OR13J1,0
OR14A16,0
OR14A2,0
OR14C36,0
OR14I1,2
OR14J1,1
OR14K1,0
OR1A1,14
OR1A2,6
OR1B1,2
OR1C1,0
OR1D2,22
OR1D5,2
OR1E1,2
OR1E2,1
OR1F1,4
OR1G1,10
OR1I1,1
OR1J1,0
OR1J2,0
OR1J4,0
OR1K1,0
OR1L1,0
OR1L3,1
OR1L4,0
OR1L6,0
OR1L8,0
OR1M1,0
OR1N1,0
OR1N2,0
OR1Q1,0
OR1S1,0
OR1S2,0
OR2A12,0
OR2A14,2
OR2A1,2
OR2A25,0
OR2A2,1
OR2A42,0
OR2A4,5
OR2A5,1
OR2A7,2
OR2AE1,0
OR2AG1,11
OR2AG2,1
OR2AJ1,0
OR2AK2,2
OR2AP1,1
OR2AT4,7
OR2B11,3
OR2B2,0
OR2B3,1
OR2B6,3
OR2C1,0
OR2C3,2
OR2D2,0
OR2D3,0
OR2F1,0
OR2F2,0
OR2G2,0
OR2G3,1
OR2G6,0
OR2H1,2
OR2H2,6
OR2J1,0
OR2J2,0
OR2J3,5
OR2K2,2
OR2L13,8
OR2L2,0
OR2L3,0
OR2L5,0
OR2L8,1
OR2M2,0
OR2M3,5
OR2M4,1
OR2M5,0
OR2M7,1
OR2S2,1
OR2T10,0
OR2T11,3
OR2T12,0
OR2T1,0
OR2T27,1
OR2T29,0
OR2T2,1
OR2T33,0
OR2T34,2
OR2T35,0
OR2T3,1
OR2T4,1
OR2T5,1
OR2T6,1
OR2T7,0
OR2T8,0
OR2V1,0
OR2V2,0
OR2W1,4
OR2W3,12
OR2Y1,1
OR2Z1,0
OR3A1,4
OR3A2,0
OR3A3,0
OR4A15,0
OR4A16,0
OR4A47,0
OR4A5,0
OR4B1,1
OR4C11,2
OR4C12,3
OR4C13,1
OR4C15,0
OR4C16,2
OR4C3,1
OR4C46,0
OR4C5,0
OR4C6,3
OR4D10,1
OR4D11,0
OR4D1,1
OR4D2,1
OR4D5,1
OR4D6,2
OR4D9,0
OR4E2,0
OR4F15,1
OR4F16,0
OR4F17,1
OR4F21,0
OR4F29,0
OR4F3,2
OR4F4,0
OR4F5,0
OR4F6,1
OR4K13,0
OR4K14,1
OR4K15,1
OR4K17,0
OR4K1,0
OR4K2,0
OR4K5,0
OR4L1,0
OR4M1,3
OR4M2,2
OR4N2,2
OR4N4,3
OR4N5,0
OR4P4,2
OR4Q3,0
OR4S1,1
OR4S2,1
OR4X1,2
OR4X2,2
OR51A2,1
OR51A4,1
OR51A7,1
OR51B2,3
OR51B4,3
OR51B5,6
OR51B6,2
OR51D1,1
OR51E1,18
OR51E2,37
OR51F1,1
OR51F2,1
OR51G1,0
OR51G2,0
OR51H1P,0
OR51I1,0
OR51I2,0
OR51J1,0
OR51L1,2
OR51M1,0
OR51Q1,2
OR51S1,1
OR51T1,0
OR51V1,3
OR52A1,5
OR52A5,3
OR52B1P,0
OR52B2,0
OR52B4,1
OR52B6,0
OR52D1,1
OR52E2,2
OR52E4,4
OR52E6,0
OR52E8,0
OR52H1,1
OR52I1,0
OR52I2,0
OR52J3,2
OR52K1,0
OR52K2,0
OR52L1,1
OR52M1,0
OR52N1,0
OR52N2,2
OR52N4,0
OR52N5,0
OR52R1,1
OR52W1,0
OR56A1,0
OR56A3,0
OR56A4,0
OR56B1,0
OR56B3P,0
OR56B4,0
OR5A1,2
OR5A2,0
OR5AC2,0
OR5AK2,0
OR5AN1,4
OR5AP2,0
OR5AR1,1
OR5AS1,0
OR5AU1,1
OR5B12,0
OR5B17,0
OR5B21,0
OR5B2,0
OR5B3,0
OR5C1,0
OR5D13,0
OR5D14,0
OR5D16,0
OR5D18,0
OR5F1,0
OR5H14,1
OR5H15,0
OR5H1,0
OR5H2,0
OR5H6,0
OR5I1,3
OR5J2,1
OR5K1,0
OR5K2,0
OR5K3,0
OR5K4,0
OR5L1,2
OR5L2,0
OR5M10,0
OR5M11,1
OR5M1,0
OR5M3,0
OR5M8,0
OR5M9,0
OR5P2,0
OR5P3,3
OR5R1,1
OR5T1,0
OR5T2,0
OR5T3,0
OR5V1,2
OR5W2,0
OR6A2,1
OR6B1,0
OR6B2,1
OR6B3,1
OR6C1,1
OR6C2,0
OR6C3,1
OR6C4,0
OR6C65,1
OR6C68,0
OR6C6,0
OR6C70,0
OR6C74,0
OR6C75,0
OR6C76,1
OR6F1,0
OR6J1,1
OR6K2,0
OR6K3,1
OR6K6,0
OR6M1,1
OR6N1,0
OR6N2,0
OR6P1,0
OR6Q1,1
OR6S1,1
OR6T1,0
OR6V1,0
OR6X1,1
OR6Y1,0
OR7A10,1
OR7A17,1
OR7A5,2
OR7C1,2
OR7C2,1
OR7D2,0
OR7D4,17
OR7E24,3
OR7G1,0
OR7G2,1
OR7G3,2
OR8A1,1
OR8B12,0
OR8B2,0
OR8B3,1
OR8B4,1
OR8B8,0
OR8D1,1
OR8D2,1
OR8D4,3
OR8G5,1
OR8H1,0
OR8H2,0
OR8H3,0
OR8I2,0
OR8J1,1
OR8J3,0
OR8K1,0
OR8K3,0
OR8K5,1
OR8S1,1
OR8U1,1
OR9A2,1
OR9A4,0
OR9G1,1
OR9G4,0
OR9I1,0
OR9K2,0
OR9Q1,1
OR9Q2,1
ORAI1,1607
ORAI2,122
ORAI3,190
ORAOV1,32
ORC1,319
ORC2,219
ORC3,39
ORC4,83
ORC5,66
ORC6,78
ORM1,214
ORM2,116
ORMDL1,18
ORMDL2,11
ORMDL3,232
OS9,76
OSBP2,16
OSBPL10,20
OSBPL11,4
OSBPL1A,14
OSBPL2,35
OSBPL3,23
OSBPL5,16
OSBPL6,7
OSBPL7,0
OSBPL8,10
OSBPL9,11
OSBP,268
OSCAR,4580
OSCP1,64
OSER1,7
OSGEPL1,6
OSGEP,19
OSGIN1,18
OSGIN2,2
OSM,2637
OSMR,212
OSR1,337
OSR2,80
OST4,18
OSTC,16
OSTF1,69
OSTM1,75
OSTN,52
OTOA,34
OTOF,189
OTOGL,11
OTOG,38
OTOL1,3
OTOP1,25
OTOP2,9
OTOP3,7
OTOR,32
OTOS,32
OTP,466
OTUB1,98
OTUB2,19
OTUD1,16
OTUD3,19
OTUD4,22
OTUD6B,18
OTUD7A,15
OTUD7B,54
OTX1,220
OTX2,946
OVCA2,16
OVCH1-AS1,0
OVCH1,2
OVGP1,92
OVOL1,68
OVOL2,56
OVOL3,1
OXA1L,11
OXCT1,46
OXCT2,0
OXER1,22
OXGR1,25
OXLD1,0
OXNAD1,3
OXR1,127
OXSM,5
OXSR1,40
OXT,1029
OXTR,854
P2RX1,19
P2RX2,318
P2RX3,321
P2RX4,263
P2RX5,81
P2RX5-TAX1BP3,1
P2RX6,5
P2RX7,1199
P2RY11,110
P2RY12,1097
P2RY13,80
P2RY14,47
P2RY1,544
P2RY2,445
P2RY6,21
P4HA1,86
P4HA2,52
P4HA3,21
P4HB,200
P4HTM,6
PA2G4,142
PAAF1,9
PABPC1L,15
PABPC1,147
PABPC3,7
PABPC4L,2
PABPC4,41
PABPN1L,5
PABPN1,227
PACRGL,1
PACRG,71
PACS1,54
PACS2,42
PACSIN1,77
PACSIN2,74
PACSIN3,25
PADI1,15
PADI2,143
PADI3,27
PADI4,436
PAEP,551
PAF1,275
PAFAH1B1,404
PAFAH1B2,28
PAFAH1B3,29
PAFAH2,12
PAG1,222
PAGR1,12
PAH,22963
PAICS,49
PAIP1,50
PAIP2B,6
PAIP2,58
PAK1IP1,22
PAK1,1592
PAK2,454
PAK4,355
PAK6,101
PAK7,55
PALB2,789
PALD1,8
PALLD,43
PALM2-AKAP2,6
PALM2,12
PALM3,9
PALMD,21
PALM,18756
PAM16,27
PAM,9630
PAMR1,19
PAN2,75
PAN3,59
PANK1,23
PANK2,231
PANK3,13
PANK4,9
PANX1,560
PANX2,68
PANX3,69
PAOX,36
PAPD4,13
PAPD5,23
PAPD7,19
PAPLN,10
PAPL,19
PAPOLA,122
PAPOLB,5
PAPOLG,10
PAPPA2,91
PAPPA-AS1,0
PAPPA,991
PAPSS1,29
PAPSS2,67
PAQR3,51
PAQR4,11
PAQR5,13
PAQR6,12
PAQR7,33
PAQR8,29
PAQR9,7
PARD3B,31
PARD3,317
PARD6A,102
PARD6B,26
PARD6G,12
PARG,441
PARK2,82808
PARK7,1111
PARL,290
PARM1,21
PARN,235
PARP10,51
PARP11,10
PARP12,20
PARP14,66
PARP15,17
PARP16,16
PARP1,4047
PARP2,305
PARP3,83
PARP4,29
PARP6,14
PARP8,6
PARP9,54
PARPBP,27
PARS2,16
PARVA,1744
PARVB,65
PARVG,12
PASK,481
PATE1,9
PATE2,1
PATE3,1
PATE4,6
PATL1,28
PATL2,16
PATZ1,75
PAWR,46
PAX1,318
PAX2,1455
PAX3,1798
PAX4,370
PAX5,1538
PAX6,3319
PAX7,1676
PAX8,1503
PAX9,411
PAXBP1,3
PAXIP1-AS2,0
PAXIP1,70
PBK,500
PBLD,19
PBOV1,25
PBRM1,331
PBX1,853
PBX2,136
PBX3,158
PBX4,56
PBXIP1,26
PCBD1,24
PCBD2,9
PCBP1,218
PCBP2,183
PCBP3,18
PCBP4,19
PCCA,348
PCCB,136
PCDH10,127
PCDH12,28
PCDH15,212
PCDH17,72
PCDH18,25
PCDH1,61
PCDH20,21
PCDH7,71
PCDH8,93
PCDH9,64
PCDHA10,1
PCDHA11,0
PCDHA12,3
PCDHA13,3
PCDHA1,8
PCDHA2,1
PCDHA3,3
PCDHA4,23
PCDHA5,1
PCDHA6,7
PCDHA7,3
PCDHA8,4
PCDHA9,5
PCDHAC1,3
PCDHAC2,5
PCDHB10,1
PCDHB11,3
PCDHB12,1
PCDHB13,1
PCDHB14,2
PCDHB15,2
PCDHB16,4
PCDHB17,1
PCDHB1,2
PCDHB2,4
PCDHB3,4
PCDHB4,5
PCDHB5,5
PCDHB6,2
PCDHB7,6
PCDHB8,2
PCDHGA10,1
PCDHGA11,1
PCDHGA12,6
PCDHGA1,2
PCDHGA2,2
PCDHGA3,4
PCDHGA4,3
PCDHGA5,0
PCDHGA6,1
PCDHGA7,1
PCDHGA8,1
PCDHGA9,3
PCDHGB1,0
PCDHGB2,0
PCDHGB3,0
PCDHGB4,1
PCDHGB6,12
PCDHGB7,5
PCDHGC3,14
PCDHGC4,4
PCDHGC5,4
PCDP1,12
PCED1A,0
PCED1B,5
PCF11,83
PCGF1,33
PCGF2,76
PCGF3,16
PCGF5,27
PCGF6,62
PCID2,11
PCIF1,22
PCK1,504
PCK2,191
PCLO,139
PCM1,227
PCMT1,62
PCMTD1,22
PCMTD2,3
PCNA,22852
PC,1533437
PCNP,61
PCNT,119
PCNXL2,6
PCNXL3,2
PCNXL4,0
PCNX,11
PCOLCE2,26
PCOLCE,76
PCP2,129
PCP4L1,8
PCP4,111
PCSK1,271
PCSK2,99
PCSK4,39
PCSK5,52
PCSK6,191
PCSK7,79
PCSK9,3629
PCTP,108
PCYOX1L,1
PCYOX1,12
PCYT1A,62
PCYT2,34
PDAP1,10
PDCD10,256
PDCD11,11
PDCD1LG2,503
PDCD1,5024
PDCD2L,6
PDCD2,64
PDCD4,908
PDCD5,180
PDCD6IP,242
PDCD6,139
PDCD7,9
PDCL2,824
PDCL3,21
PDCL,845
PDC,5593
PDDC1,0
PDE10A,412
PDE11A,131
PDE12,10
PDE1A,110
PDE1B,73
PDE1C,104
PDE2A,318
PDE3A,306
PDE3B,273
PDE4A,296
PDE4B,456
PDE4C,88
PDE4DIP,43
PDE4D,659
PDE5A,824
PDE6A,75
PDE6B,350
PDE6C,97
PDE6D,48
PDE6G,37
PDE6H,29
PDE7A,83
PDE7B,66
PDE8A,85
PDE8B,88
PDE9A,114
PDF,9608
PDGFA,284
PDGFB,4746
PDGFC,78
PDGFD,200
PDGFRA,2396
PDGFRB,5369
PDGFRL,22
PDHA2,17
PDHB,122
PDHX,96
PDIA2,23
PDIA3,499
PDIA4,45
PDIA5,14
PDIA6,83
PDIK1L,5
PDILT,9
PDK1,1913
PDK2,192
PDK4,676
PDLIM1,45
PDLIM2,61
PDLIM3,38
PDLIM4,63
PDLIM5,88
PDLIM7,156
PDP1,124
PDP2,38
PDPK1,543
PDPN,1015
PDPR,14
PDRG1,45
PDS5A,26
PDS5B,63
PDSS1,22
PDSS2,49
PDX1,1642
PDXDC1,14
PDXK,59
PDXP,28
PDYN,285
PDZD2,72
PDZD3,2
PDZD7,30
PDZD8,13
PDZD9,0
PDZK1IP1,62
PDZK1,257
PDZRN3,27
PDZRN4,9
PEA15,207
PEAK1,52
PEAR1,61
PEBP1,404
PEBP4,32
PECR,18
PEF1,38
PEG10,235
PEG3,472
PELI1,101
PELI2,15
PELI3,21
PELO,489
PELP1,131
PEMT,644
PENK,462
PEPD,184
PER1,1764
PER2,2189
PER3,583
PERP,576
PES1,80
PET100,20
PET112,9
PET117,5
PEX10,89
PEX11A,39
PEX11B,48
PEX11G,6
PEX12,67
PEX13,108
PEX14,210
PEX16,75
PEX19,149
PEX1,219
PEX26,41
PEX2,118
PEX3,185
PEX5L,45
PEX5,327
PEX6,149
PEX7,152
PF4,1987
PF4V1,47
PFAS,1468
PFDN1,11
PFDN2,12
PFDN4,12
PFDN5,35
PFDN6,10
PFKFB2,54
PFKFB3,369
PFKFB4,79
PFKL,106
PFKM,85
PFKP,117
PFN1,419
PFN2,70
PFN3,15
PFN4,6
PGA3,14
PGA4,18
PGA5,15
PGAM1,117
PGAM2,38
PGAM5,120
PGAP1,35
PGAP2,25
PGAP3,44
PGBD1,27
PGBD2,0
PGBD3,9
PGBD4,1
PGBD5,11
PGC,7636
PGD,4186
PGF,6320
PGGT1B,13
PGK2,73
PGLS,463
PGLYRP1,110
PGLYRP2,36
PGLYRP3,22
PGLYRP4,19
PGM1,778
PGM2L1,6
PGM2,179
PGM3,153
PGM5,39
PGPEP1L,1
PGPEP1,4
PGP,5713
PGRMC2,74
PGR,3737
PGS1,52
PHACTR1,83
PHACTR2,16
PHACTR3,24
PHACTR4,17
PHAX,35
PHB2,184
PHB,3274
PHC1,77
PHC2,45
PHC3,19
PHF10,31
PHF11,47
PHF12,17
PHF13,14
PHF14,17
PHF19,46
PHF1,176
PHF20L1,15
PHF20,35
PHF21A,28
PHF21B,4
PHF23,19
PHF2,53
PHF3,20
PHF5A,26
PHF7,21
PHGDH,214
PHGR1,4
PHIP,1559
PHKB,42
PHKG1,17
PHKG2,31
PHLDA1,136
PHLDA2,89
PHLDA3,40
PHLDB1,42
PHLDB2,26
PHLDB3,1
PHLPP1,222
PHLPP2,138
PHOSPHO1,55
PHOSPHO2,3
PHOX2A,194
PHOX2B,612
PHPT1,43
PHRF1,15
PHTF1,13
PHTF2,3
PHYHD1,8
PHYHIPL,4
PHYHIP,9
PHYH,91
PHYKPL,0
PI15,434
PI16,549
PI3,7032
PI4K2A,19
PI4K2B,6
PI4KA,40
PI4KB,68
PIANP,10
PIAS1,362
PIAS2,93
PIAS3,260
PIAS4,146
PIBF1,104
PICALM,339
PICK1,332
PID1,58
PIDD,299
PIEZO1,393
PIEZO2,205
PIF1,364
PIFO,38
PIGB,21
PIGC,47
PIGF,534
PIGG,202
PIGH,18
PIGK,23
PIGL,19
PIGM,59
PIGN,109
PIGO,56
PIGP,32
PIGQ,13
PIGR,547
PIGS,383070
PIGT,34
PIGU,16
PIGV,34
PIGW,17
PIGX,9
PIGY,11
PIGZ,14
PIH1D1,26
PIH1D2,5
PIH1,43
PIK3AP1,48
PIK3C2A,70
PIK3C2B,78
PIK3C2G,28
PIK3C3,213
PIK3CA,5182
PIK3CB,837
PIK3CD,470
PIK3CG,430
PIK3IP1,42
PIK3R1,585
PIK3R2,145
PIK3R3,134
PIK3R4,52
PIK3R5,34
PIK3R6,5
PIKFYVE,237
PILRA,43
PILRB,21
PIM1,861
PIM3,177
PIN1,1797
PINK1,2159
PINLYP,2
PINX1,116
PIP4K2A,69
PIP4K2B,16
PIP4K2C,23
PIP5K1A,29
PIP5K1B,21
PIP5K1C,28
PIP5KL1,3
PIP,76398
PIPOX,48
PIRT,171
PISD,31
PITHD1,4
PITPNA,19
PITPNB,15
PITPNC1,20
PITPNM1,27
PITPNM2,15
PITPNM3,29
PITRM1,17
PITX1,421
PITX2,1008
PITX3,467
PIWIL1,278
PIWIL2,217
PIWIL3,24
PIWIL4,89
PJA2,22
PKD1L1,22
PKD1,1748
PKD2L1,124
PKD2L2,13
PKD2,5525
PKDCC,14
PKDREJ,18
PKHD1L1,10
PKHD1,1300
PKIA,36
PKIB,31
PKIG,15
PKLR,195
PKM,557
PKMYT1,66
PKN1,84
PKN2,59
PKN3,28
PKNOX1,118
PKNOX2,26
PKP1,124
PKP2,313
PKP3,64
PKP4,49
PLA1A,24
PLA2G10,65
PLA2G12A,18
PLA2G12B,11
PLA2G15,13
PLA2G16,56
PLA2G1B,74
PLA2G2A,212
PLA2G2C,6
PLA2G2D,29
PLA2G2E,5
PLA2G2F,11
PLA2G3,27
PLA2G4A,3019
PLA2G4B,15
PLA2G4C,44
PLA2G4D,11
PLA2G4E,15
PLA2G4F,6
PLA2G5,85
PLA2G6,595
PLA2G7,245
PLA2R1,279
PLAA,307
PLAC8L1,1
PLAC8,112
PLAC9,6
PLAG1,351
PLAGL1,259
PLAGL2,71
PLAT,1199
PLAU,371
PLAUR,2043
PLB1,100
PLBD1,12
PLBD2,3
PLCB1,274
PLCB2,138
PLCB3,134
PLCB4,116
PLCD1,159
PLCD3,33
PLCD4,26
PLCE1,181
PLCG1,224
PLCG2,145
PLCH1,20
PLCH2,15
PLCL1,42
PLCL2,21
PLCXD2,1
PLCXD3,12
PLCZ1,112
PLD1,702
PLD2,556
PLD3,65
PLD4,18
PLD5,10
PLD6,16
PLEC,377
PLEK2,16
PLEKHA1,59
PLEKHA2,19
PLEKHA3,15
PLEKHA4,3
PLEKHA5,20
PLEKHA6,7
PLEKHA7,68
PLEKHA8,25
PLEKHB1,16
PLEKHB2,8
PLEKHD1,2
PLEKHF1,15
PLEKHF2,5
PLEKHG1,10
PLEKHG2,16
PLEKHG3,10
PLEKHG4B,4
PLEKHG4,25
PLEKHG5,27
PLEKHG6,9
PLEKHG7,1
PLEKHH1,3
PLEKHH2,10
PLEKHH3,2
PLEKHJ1,1
PLEKHM1,48
PLEKHM2,13
PLEKHM3,1
PLEKHN1,9
PLEKHO1,45
PLEKHO2,3
PLEKHS1,10
PLEK,44
PLET1,14
PLGLB1,7
PLGLB2,0
PLG,1651
PLGRKT,12
PLIN1,236
PLIN2,591
PLIN3,184
PLIN4,53
PLIN5,148
PLK1,2150
PLK2,253
PLK3,231
PLK4,355
PLK5,15
PLLP,59
PLN,1529
PLOD1,89
PLOD2,158
PLOD3,53
PLRG1,16
PLS1,206
PLSCR1,143
PLSCR2,10
PLSCR4,18
PLSCR5,2
PLTP,530
PLVAP,108
PLXDC1,29
PLXDC2,29
PLXNA1,130
PLXNA2,91
PLXNA4,89
PLXNB1,193
PLXNB2,49
PLXNC1,30
PLXND1,113
PM20D1,29
PM20D2,2
PMAIP1,645
PMCH,97
PMEL,699
PMEPA1,90
PMF1-BGLAP,0
PMF1,47
PMFBP1,9
PML,6873
PMM1,27
PMM2,238
PMP22,1236
PMP2,68
PMPCA,7
PMPCB,8
PMS1,443
PMS2,1680
PMVK,19
PNISR,3
PNKD,105
PNKP,147
PNLDC1,11
PNLIP,123
PNLIPRP1,7
PNLIPRP3,2
PNMA1,13
PNMA2,13
PNMAL1,0
PNMAL2,0
PNMT,997
PNN,843
PNO1,30
PNOC,67
PNPLA1,53
PNPLA2,525
PNPLA3,840
PNPLA5,12
PNPLA6,53
PNPLA7,10
PNPLA8,12
PNP,5179
PNPO,91
PNPT1,49
PNRC1,15
PNRC2,25
POC1A,18
POC1B-GALNT4,1
POC1B,23
POC5,23
PODNL1,2
PODN,12
PODXL2,4
PODXL,158
POFUT1,106
POFUT2,32
POGK,1
POGLUT1,47
POGZ,38
POLA2,22
POLB,237
POLD1,194
POLD2,37
POLD3,71
POLD4,25
POLDIP2,58
POLDIP3,25
POLE2,29
POLE3,16
POLE4,11
POLE,39069
POLG2,70
POLG,820
POLH,274
POLI,4846
POLK,2711
POLL,3851
POLM,52
POLN,24
POLQ,109
POLR1A,13
POLR1B,12
POLR1C,46
POLR1D,43
POLR1E,11
POLR2A,136
POLR2B,18
POLR2C,18
POLR2D,11
POLR2E,21
POLR2F,16
POLR2G,18
POLR2H,6
POLR2I,3
POLR2J2,1
POLR2J3,1
POLR2J,12
POLR2K,10
POLR2L,5
POLR2M,19
POLR3A,88
POLR3B,57
POLR3C,6
POLR3D,7
POLR3E,5
POLR3F,5
POLR3GL,6
POLR3G,18
POLR3H,4
POLR3K,7
POLRMT,92
POM121C,4
POM121L12,0
POM121L2,3
POM121L7,0
POM121,84
POMC,64339
POMGNT1,171
POMGNT2,6
POMK,18
POMP,692
POMT1,129
POMT2,98
POMZP3,5
PON1,2891
PON2,391
PON3,220
POP1,123
POP4,48
POP5,31
POP7,23
POPDC2,23
POPDC3,18
POR,8857
POSTN,1202
POT1,550
POTEB2,0
POTEB,3
POTEC,9
POTED,1
POTEE,28
POTEF,8
POTEG,1
POTEH,3
POTEI,2
POTEJ,0
POTEM,4
POU1F1,613
POU2AF1,193
POU2F1,693
POU2F2,275
POU2F3,57
POU3F1,147
POU3F2,131
POU3F3,70
POU4F1,218
POU4F2,136
POU4F3,148
POU5F1B,19
POU5F1,3438
POU5F2,3
POU6F1,34
POU6F2,24
PP13004,0
PP13439,1
PP2D1,2
PPA1,70
PPA2,80
PPAN,63
PPAN-P2RY11,1
PPAP2A,9
PPAP2B,42
PPAP2C,8
PPAPDC1A,8
PPAPDC1B,3
PPAPDC2,6
PPAPDC3,2
PPARA,712
PPARD,301
PPARGC1A,3494
PPARGC1B,210
PPARG,1795
PPAT,302
PPBP,293
PPCDC,18
PPCS,681
PPDPF,4
PPEF2,10
PPFIA1,87
PPFIA2,12
PPFIA3,5
PPFIA4,10
PPFIBP1,24
PPFIBP2,10
PPHLN1,17
PPIAL4A,0
PPIAL4B,0
PPIAL4C,0
PPIAL4D,0
PPIAL4G,0
PPIA,423
PPIB,161
PPIC,92
PPID,242
PPIE,60
PPIF,251
PPIG,50
PPIH,22
PPIL1,13
PPIL2,12
PPIL3,15
PPIL4,2
PPIL6,0
PPIP5K1,19
PPIP5K2,21
PPL,1522
PPM1A,174
PPM1B,90
PPM1D,377
PPM1E,36
PPM1F,32
PPM1G,80
PPM1H,19
PPM1J,4
PPM1K,27
PPM1L,14
PPM1M,5
PPM1N,2
PPME1,11
PPOX,198
PPP1CA,62
PPP1CB,66
PPP1CC,69
PPP1R10,51
PPP1R11,185
PPP1R12A,350
PPP1R12B,19
PPP1R12C,19
PPP1R13B,49
PPP1R13L,161
PPP1R14A,160
PPP1R14B,11
PPP1R14C,17
PPP1R14D,6
PPP1R15A,310
PPP1R15B,35
PPP1R16A,8
PPP1R16B,29
PPP1R17,3
PPP1R18,11
PPP1R1A,15
PPP1R1B,348
PPP1R1C,9
PPP1R21,7
PPP1R26,7
PPP1R27,1
PPP1R2,11
PPP1R32,2
PPP1R35,5
PPP1R36,4
PPP1R37,1
PPP1R3A,44
PPP1R3B,77
PPP1R3C,69
PPP1R3D,9
PPP1R3E,1
PPP1R3G,10
PPP1R42,2
PPP1R7,38
PPP1R8,65
PPP1R9A,20
PPP1R9B,19
PPP2CA,227
PPP2CB,34
PPP2R1A,132
PPP2R1B,96
PPP2R2A,122
PPP2R2B,92
PPP2R2C,44
PPP2R2D,21
PPP2R3A,25
PPP2R3C,11
PPP2R4,8
PPP2R5A,49
PPP2R5B,22
PPP2R5C,56
PPP2R5D,37
PPP2R5E,29
PPP3CA,97
PPP3CB,48
PPP3CC,55
PPP3R1,56
PPP3R2,15
PPP4C,21
PPP4R1L,1
PPP4R1,1
PPP4R2,8
PPP4R4,3
PPP5C,23
PPP5D1,0
PPP6C,43
